# MIDI File Information
Filename,Beethoven__Moonlight_Sonata_3rd_mvt.mid
Duration (seconds),521.82
Tempo Adjustment Factor,1.00
Resolution (ticks/beat),570

# Tempo Changes
Time (seconds),Tempo (BPM)
445,53.1523,53.3132,0.1609,35,B1,38,38,0
446,53.2922,53.4216,0.1294,44,G#2,37,37,0
447,53.4181,53.5580,0.1399,39,D#2,36,36,0
448,53.5265,53.6350,0.1084,44,G#2,35,35,0
449,53.6087,53.7906,0.1819,35,B1,34,34,0
450,53.7626,53.8308,0.0682,44,G#2,33,33,0
451,53.8273,53.9497,0.1224,39,D#2,33,33,0
452,53.9515,54.0512,0.0997,44,G#2,33,33,0
453,54.0162,54.1596,0.1434,35,B1,33,33,0
454,54.1299,54.2837,0.1539,44,G#2,34,34,0
455,54.2785,54.3922,0.1137,39,D#2,36,36,0
456,54.4376,54.9186,0.4809,37,C#2,54,54,0
457,54.4464,54.9500,0.5036,45,A2,55,55,0
458,54.4481,54.9395,0.4914,40,E2,55,55,0
459,54.4481,54.9815,0.5334,49,C#3,55,55,0
460,55.8279,55.9608,0.1329,64,E4,36,36,0
461,55.8419,55.9503,0.1084,61,C#4,36,36,0
462,56.6044,56.7443,0.1399,61,C#4,36,36,0
463,56.6131,56.7530,0.1399,64,E4,36,36,0
464,57.3264,57.4365,0.1101,61,C#4,34,34,0
465,57.3351,57.4453,0.1101,64,E4,34,34,0
466,57.7005,57.8333,0.1329,64,E4,37,37,0
467,57.7127,57.8036,0.0909,61,C#4,37,37,0
468,58.0606,58.1830,0.1224,61,C#4,40,40,0
469,58.0798,58.2319,0.1521,64,E4,40,40,0
470,58.4050,58.5763,0.1713,64,E4,38,38,0
471,58.4067,58.5780,0.1713,61,C#4,38,38,0
472,58.8402,58.9906,0.1503,63,D#4,34,34,0
473,59.2318,59.5587,0.3269,63,D#4,36,36,0
474,59.7055,59.8244,0.1189,63,D#4,34,34,0
475,60.0656,60.2055,0.1398,63,D#4,35,35,0
476,60.2177,60.3663,0.1486,64,E4,34,34,0
477,60.7386,61.4956,0.7569,37,C#2,60,60,0
478,60.7719,61.4466,0.6748,40,E2,64,64,0
479,60.8330,61.4117,0.5786,45,A2,65,65,0
480,60.8540,61.3715,0.5174,49,C#3,65,65,0
481,60.8610,61.4519,0.5909,64,E4,65,65,0
482,60.8628,61.3819,0.5192,57,A3,65,65,0
483,60.8628,61.4624,0.5996,61,C#4,65,65,0
484,61.5393,61.6581,0.1189,64,E4,40,40,0
485,61.6005,61.7193,0.1189,66,F#4,40,40,0
486,62.1791,62.4273,0.2482,64,E4,43,43,0
487,62.3381,62.4727,0.1346,66,F#4,42,42,0
488,62.5199,62.8748,0.3549,49,C#3,40,40,0
489,62.5199,62.8958,0.3758,52,E3,40,40,0
490,62.5304,62.8853,0.3549,57,A3,40,40,0
491,62.9797,63.1946,0.2150,64,E4,43,43,0
492,63.0968,63.2471,0.1503,66,F#4,43,43,0
493,63.2628,63.6175,0.3547,52,E3,41,41,0
494,63.2820,63.6490,0.3670,57,A3,41,41,0
495,63.2925,63.6402,0.3477,49,C#3,41,41,0
496,63.7835,63.9670,0.1835,64,E4,43,43,0
497,63.8884,64.0613,0.1730,66,F#4,42,42,0
498,63.9006,64.1540,0.2534,57,A3,42,42,0
499,63.9006,64.1557,0.2551,49,C#3,42,42,0
500,63.9006,64.1644,0.2639,52,E3,42,42,0
501,64.3601,64.6083,0.2481,49,C#3,44,44,0
502,64.3706,64.6188,0.2481,57,A3,44,44,0
503,64.3706,64.6292,0.2586,52,E3,44,44,0
504,64.5576,64.7760,0.2184,64,E4,45,45,0
505,64.6852,64.8407,0.1555,66,F#4,44,44,0
506,64.7725,64.8931,0.1206,52,E3,43,43,0
507,64.7725,64.9473,0.1747,57,A3,43,43,0
508,64.7935,64.8948,0.1013,49,C#3,43,43,0
509,65.0888,65.1570,0.0681,52,E3,44,44,0
510,65.0975,65.1657,0.0681,57,A3,44,44,0
511,65.1098,65.1779,0.0681,49,C#3,44,44,0
512,65.2426,65.4732,0.2307,52,E3,45,45,0
513,65.2426,65.5239,0.2813,57,A3,45,45,0
514,65.2531,65.4645,0.2114,49,C#3,45,45,0
515,65.3299,65.5222,0.1922,64,E4,44,44,0
516,65.4243,65.6794,0.2551,66,F#4,43,43,0
517,66.4745,66.7261,0.2516,49,C#3,59,59,0
518,66.6283,66.7663,0.1380,57,A3,58,58,0
519,66.7279,66.9096,0.1817,52,E3,57,57,0
520,66.8397,66.9603,0.1206,57,A3,56,56,0
521,66.9428,67.1630,0.2202,49,C#3,55,55,0
522,67.0319,67.1507,0.1188,57,A3,55,55,0
523,67.1455,67.2870,0.1415,52,E3,54,54,0
524,67.2276,67.3587,0.1311,57,A3,53,53,0
525,67.3639,67.5159,0.1520,50,D3,52,52,0
526,67.4670,67.6190,0.1520,59,B3,53,53,0
527,67.6120,67.7868,0.1747,53,F3,54,54,0
528,67.7169,67.8165,0.0996,59,B3,55,55,0
529,67.7903,67.9650,0.1747,50,D3,55,55,0
530,67.9143,68.0244,0.1101,59,B3,56,56,0
531,68.0087,68.1415,0.1328,53,F3,57,57,0
532,68.1223,68.2428,0.1206,59,B3,58,58,0
533,68.2166,68.4106,0.1940,51,D#3,59,59,0
534,68.3389,68.4700,0.1311,59,B3,58,58,0
535,68.4735,68.6080,0.1345,56,G#3,57,57,0
536,68.6011,68.6902,0.0891,59,B3,56,56,0
537,68.6937,68.8579,0.1643,51,D#3,55,55,0
538,68.7775,68.8667,0.0891,59,B3,54,54,0
539,68.8701,68.9732,0.1031,56,G#3,54,54,0
540,68.9558,69.0466,0.0909,59,B3,55,55,0
541,69.1060,69.2581,0.1520,39,D#2,68,68,0
542,69.1497,69.7908,0.6411,61,C#4,73,73,0
543,69.1497,69.7908,0.6411,55,G3,73,73,0
544,69.2528,69.3961,0.1433,51,D#3,64,64,0
545,69.3472,69.4904,0.1432,50,D3,64,64,0
546,69.5044,69.5847,0.0803,51,D#3,62,62,0
547,69.5568,69.6476,0.0908,50,D3,62,62,0
548,69.6703,69.7611,0.0908,51,D#3,61,61,0
549,69.7437,69.8537,0.1100,50,D3,60,60,0
550,69.8677,69.9568,0.0891,51,D#3,59,59,0
551,69.9795,70.0686,0.0891,59,B3,60,60,0
552,69.9795,70.0878,0.1083,44,G#2,60,60,0
553,69.9900,70.0878,0.0978,56,G#3,60,60,0
554,70.2345,70.3445,0.1100,56,G#3,34,34,0
555,70.2432,70.3428,0.0996,63,D#4,34,34,0
556,70.5227,70.6223,0.0996,56,G#3,36,36,0
557,70.5437,70.6118,0.0681,63,D#4,36,36,0
558,70.7533,70.8528,0.0996,63,D#4,38,38,0
559,70.7533,70.8633,0.1100,56,G#3,38,38,0
560,70.9838,71.0956,0.1118,56,G#3,40,40,0
561,71.0048,71.1166,0.1118,63,D#4,40,40,0
562,71.2057,71.3070,0.1013,56,G#3,40,40,0
563,71.2266,71.3384,0.1118,63,D#4,40,40,0
564,71.4589,71.5602,0.1013,58,A#3,38,38,0
565,71.4799,71.5899,0.1100,63,D#4,38,38,0
566,71.6580,71.8013,0.1432,59,B3,37,37,0
567,71.7104,71.8013,0.0908,63,D#4,37,37,0
568,71.8554,71.9777,0.1223,51,D#3,38,38,0
569,71.8973,72.0074,0.1100,61,C#4,39,39,0
570,71.9078,72.0074,0.0996,63,D#4,39,39,0
571,72.1646,72.2624,0.0978,61,C#4,41,41,0
572,72.1733,72.2414,0.0681,63,D#4,41,41,0
573,72.4109,72.5192,0.1083,61,C#4,43,43,0
574,72.4213,72.5192,0.0978,63,D#4,43,43,0
575,72.6170,72.7375,0.1205,61,C#4,45,45,0
576,72.6589,72.7270,0.0681,63,D#4,45,45,0
577,72.8563,72.9663,0.1100,61,C#4,44,44,0
578,72.8772,72.9768,0.0996,63,D#4,44,44,0
579,73.1165,73.2266,0.1100,63,D#4,42,42,0
580,73.1270,73.2388,0.1118,61,C#4,42,42,0
581,73.3349,73.4536,0.1188,59,B3,40,40,0
582,73.3768,73.4833,0.1065,63,D#4,41,41,0
583,73.5881,73.6947,0.1065,63,D#4,43,43,0
584,73.5969,73.6859,0.0891,58,A#3,43,43,0
585,73.8100,73.9305,0.1205,44,G#2,42,42,0
586,74.0440,74.1541,0.1100,63,D#4,40,40,0
587,74.0440,74.1663,0.1223,56,G#3,40,40,0
588,74.2833,74.3846,0.1013,56,G#3,43,43,0
589,74.3043,74.4038,0.0996,63,D#4,43,43,0
590,74.5226,74.6134,0.0908,56,G#3,45,45,0
591,74.5436,74.6554,0.1118,63,D#4,45,45,0
592,74.7811,74.8807,0.0996,56,G#3,47,47,0
593,74.7916,74.8912,0.0996,63,D#4,47,47,0
594,75.0012,75.1235,0.1223,56,G#3,45,45,0
595,75.0222,75.1339,0.1118,63,D#4,45,45,0
596,75.2632,75.3645,0.1013,63,D#4,43,43,0
597,75.2737,75.3645,0.0908,58,A#3,43,43,0
598,75.4938,75.5951,0.1013,63,D#4,42,42,0
599,75.5060,75.6073,0.1013,59,B3,42,42,0
600,75.6632,75.7644,0.1013,51,D#3,43,43,0
601,75.6841,75.7941,0.1100,61,C#4,43,43,0
602,75.7156,75.8151,0.0995,63,D#4,44,44,0
603,75.9565,76.0578,0.1013,61,C#4,46,46,0
604,75.9670,76.0682,0.1013,63,D#4,46,46,0
605,76.2167,76.3267,0.1100,63,D#4,46,46,0
606,76.2167,76.3267,0.1100,61,C#4,46,46,0
607,76.4541,76.5414,0.0873,61,C#4,45,45,0
608,76.4541,76.5432,0.0890,63,D#4,45,45,0
609,76.6898,76.7981,0.1083,61,C#4,47,47,0
610,76.7055,76.7981,0.0925,63,D#4,47,47,0
611,76.9465,77.0216,0.0751,61,C#4,45,45,0
612,76.9482,77.0216,0.0733,63,D#4,45,45,0
613,77.1420,77.2538,0.1117,59,B3,43,43,0
614,77.1525,77.2538,0.1013,63,D#4,43,43,0
615,77.3323,77.4423,0.1100,63,D#4,42,42,0
616,77.3515,77.4214,0.0698,58,A#3,42,42,0
617,77.6047,77.7147,0.1100,44,G#2,40,40,0
618,77.8352,77.9452,0.1100,59,B3,42,42,0
619,77.8526,77.9277,0.0751,56,G#3,42,42,0
620,78.0796,78.1722,0.0925,59,B3,41,41,0
621,78.0796,78.1722,0.0925,56,G#3,41,41,0
622,78.3049,78.3799,0.0751,59,B3,39,39,0
623,78.3049,78.3991,0.0943,63,D#4,39,39,0
624,78.5301,78.6244,0.0943,49,C#3,38,38,0
625,78.7536,78.8461,0.0925,56,G#3,40,40,0
626,78.7553,78.8810,0.1257,61,C#4,40,40,0
627,78.9945,79.1394,0.1449,56,G#3,39,39,0
628,79.0120,79.1045,0.0925,61,C#4,39,39,0
629,79.2040,79.3228,0.1187,61,C#4,37,37,0
630,79.2337,79.2931,0.0594,64,E4,37,37,0
631,79.4467,79.5480,0.1013,51,D#3,39,39,0
632,79.6440,79.7750,0.1309,56,G#3,38,38,0
633,79.6755,79.7854,0.1100,59,B3,37,37,0
634,79.9251,80.0473,0.1222,59,B3,35,35,0
635,79.9251,80.0578,0.1327,56,G#3,35,35,0
636,80.1731,80.2534,0.0803,59,B3,36,36,0
637,80.1835,80.2813,0.0978,63,D#4,36,36,0
638,80.4035,80.6130,0.2095,51,D#3,38,38,0
639,80.6061,80.6986,0.0925,55,G3,40,40,0
640,80.6235,80.7161,0.0925,58,A#3,40,40,0
641,80.8138,80.9238,0.1100,55,G3,42,42,0
642,80.8295,80.9570,0.1275,58,A#3,42,42,0
643,81.0548,81.1473,0.0925,63,D#4,40,40,0
644,81.0548,81.1648,0.1100,58,A#3,40,40,0
645,81.2591,81.4232,0.1641,32,G#1,38,38,0
646,81.2940,81.4040,0.1100,44,G#2,38,38,0
647,81.5367,81.6589,0.1222,44,G#2,38,38,0
648,81.5384,81.6327,0.0943,51,D#3,38,38,0
649,81.7375,81.8387,0.1013,51,D#3,47,47,0
650,81.7567,81.8562,0.0995,44,G#2,47,47,0
651,81.9662,82.0691,0.1030,44,G#2,49,49,0
652,81.9696,82.0918,0.1222,51,D#3,49,49,0
653,82.1896,82.2803,0.0908,51,D#3,50,50,0
654,82.2088,82.2995,0.0908,44,G#2,50,50,0
655,82.3780,82.5124,0.1344,44,G#2,49,49,0
656,82.3798,82.4828,0.1030,51,D#3,49,49,0
657,82.5753,82.7306,0.1553,46,A#2,47,47,0
658,82.5875,82.6678,0.0803,51,D#3,47,47,0
659,82.7760,82.8964,0.1204,47,B2,46,46,0
660,82.7864,82.8667,0.0803,51,D#3,45,45,0
661,82.9610,83.0831,0.1222,49,C#3,46,46,0
662,82.9732,83.0831,0.1100,39,D#2,47,47,0
663,82.9924,83.0831,0.0908,51,D#3,47,47,0
664,83.2524,83.3729,0.1204,61,C#4,57,57,0
665,83.2716,83.3729,0.1012,51,D#3,57,57,0
666,83.4671,83.5771,0.1100,51,D#3,58,58,0
667,83.4776,83.5753,0.0977,61,C#4,58,58,0
668,83.6870,83.8284,0.1414,61,C#4,60,60,0
669,83.6975,83.7987,0.1012,51,D#3,60,60,0
670,83.9069,83.9855,0.0785,51,D#3,62,62,0
671,83.9156,84.0256,0.1100,61,C#4,62,62,0
672,84.1024,84.2123,0.1100,61,C#4,60,60,0
673,84.1129,84.2123,0.0995,51,D#3,60,60,0
674,84.3118,84.4323,0.1204,59,B3,58,58,0
675,84.3328,84.4131,0.0803,51,D#3,58,58,0
676,84.5108,84.5998,0.0890,58,A#3,58,58,0
677,84.5108,84.6207,0.1100,51,D#3,58,58,0
678,84.7080,84.8180,0.1100,32,G#1,42,42,0
679,84.7272,84.8284,0.1012,44,G#2,42,42,0
680,84.9890,85.0798,0.0908,51,D#3,40,40,0
681,84.9977,85.1182,0.1204,44,G#2,40,40,0
682,85.2159,85.3154,0.0995,44,G#2,42,42,0
683,85.2176,85.3189,0.1012,51,D#3,42,42,0
684,85.4340,85.5231,0.0890,51,D#3,53,53,0
685,85.4410,85.5213,0.0803,44,G#2,53,53,0
686,85.6086,85.7185,0.1100,44,G#2,54,54,0
687,85.6313,85.7220,0.0908,51,D#3,54,54,0
688,85.8267,85.9280,0.1012,44,G#2,56,56,0
689,85.8285,85.9297,0.1012,51,D#3,56,56,0
690,86.0187,86.1304,0.1117,51,D#3,58,58,0
691,86.0292,86.1391,0.1100,46,A#2,58,58,0
692,86.1932,86.3049,0.1117,47,B2,59,59,0
693,86.2247,86.3172,0.0925,51,D#3,59,59,0
694,86.4132,86.5161,0.1030,49,C#3,61,61,0
695,86.4341,86.5371,0.1030,51,D#3,61,61,0
696,86.4358,86.5580,0.1222,39,D#2,61,61,0
697,86.7064,86.8058,0.0995,51,D#3,64,64,0
698,86.7064,86.8233,0.1169,61,C#4,64,64,0
699,86.9088,87.0275,0.1187,51,D#3,65,65,0
700,86.9385,87.0362,0.0977,61,C#4,65,65,0
701,87.1060,87.2247,0.1187,61,C#4,65,65,0
702,87.1270,87.2265,0.0995,51,D#3,65,65,0
703,87.3207,87.4202,0.0995,61,C#4,65,65,0
704,87.3207,87.4202,0.0995,51,D#3,65,65,0
705,87.5267,87.6366,0.1100,51,D#3,47,47,0
706,87.5371,87.6453,0.1082,61,C#4,47,47,0
707,87.7396,87.8408,0.1012,59,B3,46,46,0
708,87.7518,87.8513,0.0995,51,D#3,46,46,0
709,87.9368,88.0171,0.0803,58,A#3,48,48,0
710,87.9368,88.0415,0.1047,51,D#3,48,48,0
711,88.1358,88.2492,0.1134,44,G#2,47,47,0
712,88.1480,88.2282,0.0803,56,G#3,46,46,0
713,88.3783,88.4899,0.1117,63,D#4,48,48,0
714,88.3783,88.4899,0.1117,59,B3,48,48,0
715,88.5789,88.6923,0.1134,59,B3,50,50,0
716,88.5789,88.7115,0.1326,63,D#4,50,50,0
717,88.7987,88.8999,0.1012,59,B3,48,48,0
718,88.8005,88.9017,0.1012,56,G#3,48,48,0
719,89.0168,89.0936,0.0768,49,C#3,49,49,0
720,89.2227,89.3204,0.0977,64,E4,48,48,0
721,89.2244,89.3204,0.0960,61,C#4,48,48,0
722,89.4599,89.5524,0.0925,61,C#4,46,46,0
723,89.4756,89.5681,0.0925,64,E4,45,45,0
724,89.6466,89.7391,0.0925,61,C#4,47,47,0
725,89.6466,89.7391,0.0925,56,G#3,47,47,0
726,89.8716,89.9484,0.0768,51,D#3,46,46,0
727,90.0758,90.1700,0.0942,59,B3,48,48,0
728,90.0758,90.1857,0.1099,63,D#4,48,48,0
729,90.3043,90.3968,0.0925,59,B3,50,50,0
730,90.3218,90.4125,0.0907,63,D#4,50,50,0
731,90.5119,90.6236,0.1117,59,B3,48,48,0
732,90.5137,90.6410,0.1274,56,G#3,48,48,0
733,90.7248,90.8172,0.0925,49,C#3,47,47,0
734,90.9289,91.0388,0.1099,58,A#3,45,45,0
735,90.9463,91.0370,0.0907,63,D#4,45,45,0
736,91.1522,91.2464,0.0942,63,D#4,44,44,0
737,91.1522,91.2464,0.0942,58,A#3,44,44,0
738,91.3249,91.4348,0.1099,58,A#3,45,45,0
739,91.3441,91.4191,0.0750,55,G3,45,45,0
740,91.5342,91.6267,0.0925,47,B2,45,45,0
741,91.7767,91.9041,0.1274,63,D#4,47,47,0
742,92.0192,92.1187,0.0994,63,D#4,48,48,0
743,92.1832,92.2931,0.1099,63,D#4,46,46,0
744,92.1937,92.2931,0.0994,59,B3,46,46,0
745,92.3961,92.5077,0.1117,49,C#3,45,45,0
746,92.6857,92.7956,0.1099,64,E4,47,47,0
747,92.9160,93.0067,0.0907,64,E4,49,49,0
748,93.1236,93.2247,0.1012,64,E4,47,47,0
749,93.1567,93.2370,0.0803,61,C#4,47,47,0
750,93.3765,93.4969,0.1204,51,D#3,48,48,0
751,93.6557,93.7848,0.1291,63,D#4,46,46,0
752,93.8947,94.0046,0.1099,63,D#4,46,46,0
753,94.1093,94.2192,0.1099,63,D#4,48,48,0
754,94.1302,94.2192,0.0890,59,B3,48,48,0
755,94.3866,94.5105,0.1239,51,D#3,47,47,0
756,94.7023,94.9168,0.2145,61,C#4,49,49,0
757,95.0581,95.2011,0.1430,61,C#4,47,47,0
758,95.3946,95.4749,0.0802,58,A#3,44,44,0
759,95.4051,95.5045,0.0994,61,C#4,44,44,0
760,95.7173,95.9126,0.1953,44,G#2,45,45,0
761,95.9178,96.0312,0.1134,56,G#3,45,45,0
762,95.9963,96.1846,0.1883,51,D#3,45,45,0
763,96.1550,96.2457,0.0907,56,G#3,43,43,0
764,96.2265,96.3381,0.1116,44,G#2,43,43,0
765,96.3311,96.4323,0.1011,56,G#3,42,42,0
766,96.4462,96.5962,0.1500,51,D#3,41,41,0
767,96.5561,96.6555,0.0994,56,G#3,40,40,0
768,96.6520,96.7531,0.1011,44,G#2,39,39,0
769,96.7584,96.8892,0.1308,56,G#3,38,38,0
770,96.8421,97.0269,0.1849,51,D#3,38,38,0
771,96.9764,97.0984,0.1221,56,G#3,37,37,0
772,97.0915,97.2554,0.1639,44,G#2,36,36,0
773,97.2170,97.3182,0.1011,56,G#3,35,35,0
774,97.3129,97.4873,0.1744,51,D#3,36,36,0
775,97.4054,97.5257,0.1203,56,G#3,37,37,0
776,97.5396,97.6617,0.1221,44,G#2,38,38,0
777,97.6844,97.7838,0.0994,58,A#3,38,38,0
778,97.7681,97.9495,0.1814,51,D#3,37,37,0
779,97.8971,97.9774,0.0802,58,A#3,36,36,0
780,97.9826,98.1029,0.1203,44,G#2,35,35,0
781,98.0018,98.3401,0.3383,61,C#4,35,35,0
782,98.1151,98.2163,0.1011,58,A#3,34,34,0
783,98.2110,98.3959,0.1849,51,D#3,33,33,0
784,98.3558,98.4552,0.0994,58,A#3,34,34,0
785,98.4691,98.5999,0.1308,44,G#2,35,35,0
786,98.5110,98.8301,0.3191,61,C#4,36,36,0
787,98.6139,98.6941,0.0802,58,A#3,35,35,0
788,98.6889,98.8441,0.1552,51,D#3,34,34,0
789,98.8458,98.9051,0.0593,58,A#3,33,33,0
790,98.9103,99.1039,0.1936,44,G#2,33,33,0
791,99.0342,99.3219,0.2877,61,C#4,33,33,0
792,99.0551,99.1562,0.1011,58,A#3,33,33,0
793,99.1388,99.3568,0.2180,51,D#3,33,33,0
794,99.2626,99.3219,0.0593,58,A#3,34,34,0
795,99.3917,99.6166,0.2250,44,G#2,35,35,0
796,99.4004,99.5224,0.1221,59,B3,36,36,0
797,99.5573,99.6986,0.1413,56,G#3,35,35,0
798,99.6724,99.8276,0.1552,51,D#3,34,34,0
799,99.7980,99.9078,0.1099,56,G#3,33,33,0
800,99.8817,100.0229,0.1413,44,G#2,33,33,0
801,99.9950,100.1345,0.1395,56,G#3,33,33,0
802,100.0979,100.2584,0.1604,51,D#3,33,33,0
803,100.2078,100.3246,0.1168,56,G#3,33,33,0
804,100.3281,100.4362,0.1081,44,G#2,33,33,0
805,100.4083,100.5461,0.1378,56,G#3,33,33,0
806,100.5391,100.6577,0.1186,51,D#3,33,33,0
807,100.6473,100.7484,0.1011,56,G#3,33,33,0
808,100.7711,100.9210,0.1499,44,G#2,33,33,0
809,100.8913,101.0273,0.1360,56,G#3,33,33,0
810,100.9994,101.1720,0.1726,51,D#3,34,34,0
811,101.1127,101.2348,0.1220,56,G#3,35,35,0
812,101.2504,101.3498,0.0994,44,G#2,36,36,0
813,101.3620,101.4631,0.1011,58,A#3,35,35,0
814,101.4265,101.5607,0.1342,51,D#3,34,34,0
815,101.5607,101.6706,0.1098,58,A#3,33,33,0
816,101.6862,101.7978,0.1116,44,G#2,33,33,0
817,101.8327,101.9251,0.0924,58,A#3,33,33,0
818,101.8675,102.0436,0.1761,51,D#3,33,33,0
819,102.0523,102.1534,0.1011,58,A#3,34,34,0
820,102.1674,102.2685,0.1011,44,G#2,35,35,0
821,102.3103,102.4132,0.1028,58,A#3,34,34,0
822,102.3975,102.5299,0.1325,51,D#3,34,34,0
823,102.5212,102.6101,0.0889,58,A#3,33,33,0
824,102.6398,102.7548,0.1151,44,G#2,33,33,0
825,102.7601,102.8612,0.1011,58,A#3,33,33,0
826,102.8437,102.9971,0.1534,51,D#3,34,34,0
827,102.9762,103.0564,0.0802,58,A#3,35,35,0
828,103.0930,103.2063,0.1133,44,G#2,36,36,0
829,103.1993,103.3423,0.1429,56,G#3,35,35,0
830,103.3684,103.4591,0.0906,51,D#3,34,34,0
831,103.4294,103.5410,0.1116,56,G#3,33,33,0
832,103.5358,103.6229,0.0872,44,G#2,33,33,0
833,103.6473,103.7484,0.1011,56,G#3,33,33,0
834,103.7659,103.8670,0.1011,51,D#3,34,34,0
835,103.8792,103.9785,0.0994,56,G#3,35,35,0
836,103.9733,104.0622,0.0889,44,G#2,36,36,0
837,104.1163,104.2069,0.0906,58,A#3,34,34,0
838,104.1999,104.3202,0.1203,51,D#3,34,34,0
839,104.3307,104.3987,0.0680,58,A#3,33,33,0
840,104.4039,104.5137,0.1098,44,G#2,33,33,0
841,104.5259,104.6357,0.1098,58,A#3,33,33,0
842,104.6200,104.7508,0.1307,51,D#3,34,34,0
843,104.7316,104.8013,0.0697,58,A#3,35,35,0
844,104.8658,104.9966,0.1307,44,G#2,36,36,0
845,104.9791,105.0907,0.1116,56,G#3,35,35,0
846,105.1238,105.2267,0.1028,51,D#3,34,34,0
847,105.2145,105.3069,0.0924,56,G#3,33,33,0
848,105.3348,105.4359,0.1011,44,G#2,33,33,0
849,105.4289,105.5300,0.1011,56,G#3,33,33,0
850,105.5352,105.6468,0.1116,51,D#3,34,34,0
851,105.6485,105.7496,0.1011,56,G#3,35,35,0
852,105.7549,105.8542,0.0994,44,G#2,35,35,0
853,105.9100,106.0094,0.0994,58,A#3,36,36,0
854,105.9850,106.1175,0.1325,51,D#3,35,35,0
855,106.1192,106.1785,0.0593,58,A#3,34,34,0
856,106.1942,106.3144,0.1203,44,G#2,33,33,0
857,106.3057,106.4051,0.0994,58,A#3,33,33,0
858,106.3807,106.5428,0.1621,51,D#3,33,33,0
859,106.4922,106.5602,0.0680,58,A#3,34,34,0
860,106.6055,106.7171,0.1116,44,G#2,42,42,0
861,106.6456,106.7450,0.0994,59,B3,42,42,0
862,106.6892,106.7868,0.0976,56,G#3,33,33,0
863,106.8043,106.9228,0.1185,51,D#3,34,34,0
864,106.8322,106.9803,0.1482,63,D#4,34,34,0
865,106.9333,107.0326,0.0994,56,G#3,33,33,0
866,107.0135,107.1198,0.1063,44,G#2,33,33,0
867,107.0413,107.1389,0.0976,59,B3,33,33,0
868,107.1494,107.2487,0.0993,56,G#3,33,33,0
869,107.2470,107.3759,0.1289,63,D#4,33,33,0
870,107.2504,107.3498,0.0993,51,D#3,33,33,0
871,107.3602,107.4299,0.0697,56,G#3,33,33,0
872,107.4561,107.5658,0.1098,59,B3,33,33,0
873,107.4578,107.5676,0.1098,44,G#2,33,33,0
874,107.5798,107.6808,0.1011,56,G#3,34,34,0
875,107.6756,107.7645,0.0889,51,D#3,35,35,0
876,107.6930,107.7906,0.0976,63,D#4,35,35,0
877,107.7558,107.8237,0.0680,56,G#3,35,35,0
878,107.8708,107.9927,0.1220,44,G#2,36,36,0
879,107.8795,107.9893,0.1098,59,B3,36,36,0
880,107.9649,108.0642,0.0993,56,G#3,37,37,0
881,108.0781,108.2106,0.1324,63,D#4,38,38,0
882,108.0816,108.2018,0.1202,51,D#3,38,38,0
883,108.1426,108.2437,0.1011,56,G#3,39,39,0
884,108.2663,108.3656,0.0993,44,G#2,40,40,0
885,108.3186,108.3970,0.0784,60,C4,40,40,0
886,108.3500,108.4824,0.1324,54,F#3,40,40,0
887,108.3900,108.5225,0.1324,66,F#4,41,41,0
888,108.4545,108.5643,0.1098,51,D#3,41,41,0
889,108.5033,108.6340,0.1307,63,D#4,42,42,0
890,108.5765,108.6793,0.1028,54,F#3,42,42,0
891,108.6061,108.7385,0.1324,66,F#4,43,43,0
892,108.6915,108.8030,0.1115,44,G#2,43,43,0
893,108.7124,108.8239,0.1115,60,C4,43,43,0
894,108.7960,108.8971,0.1011,54,F#3,44,44,0
895,108.8257,108.9354,0.1098,66,F#4,44,44,0
896,108.8588,108.9807,0.1220,51,D#3,45,45,0
897,108.9389,109.0592,0.1202,63,D#4,45,45,0
898,108.9929,109.0818,0.0889,54,F#3,46,46,0
899,109.0208,109.1428,0.1220,66,F#4,46,46,0
900,109.1271,109.2177,0.0906,44,G#2,47,47,0
901,109.1480,109.2578,0.1098,60,C4,47,47,0
902,109.2003,109.3240,0.1237,54,F#3,48,48,0
903,109.2317,109.3745,0.1429,66,F#4,48,48,0
904,109.3188,109.4233,0.1045,51,D#3,49,49,0
905,109.3275,109.4530,0.1255,63,D#4,49,49,0
906,109.3972,109.5732,0.1760,54,F#3,49,49,0
907,109.4495,109.5401,0.0906,66,F#4,50,50,0
908,109.4739,109.5924,0.1185,44,G#2,50,50,0
909,109.5139,109.6342,0.1202,60,C4,50,50,0
910,109.5244,109.6150,0.0906,51,D#3,50,50,0
911,109.5314,109.6446,0.1133,63,D#4,50,50,0
912,109.6185,109.7178,0.0993,66,F#4,51,51,0
913,109.8171,109.9600,0.1429,56,G#3,73,73,0
914,109.8189,109.9618,0.1429,52,E3,73,73,0
915,109.8259,109.9792,0.1533,64,E4,74,74,0
916,109.8276,109.9687,0.1411,61,C#4,74,74,0
917,109.8293,109.9844,0.1551,37,C#2,75,75,0
918,110.0803,110.2022,0.1220,44,G#2,41,41,0
919,110.1761,110.2981,0.1220,49,C#3,42,42,0
920,110.1953,110.3381,0.1429,52,E3,42,42,0
921,110.2057,110.3085,0.1028,37,C#2,42,42,0
922,110.2789,110.3904,0.1115,56,G#3,43,43,0
923,110.4026,110.4828,0.0802,44,G#2,44,44,0
924,110.4253,110.5159,0.0906,49,C#3,44,44,0
925,110.5194,110.6518,0.1324,52,E3,45,45,0
926,110.5804,110.7023,0.1220,56,G#3,45,45,0
