# MIDI File Information
Filename,tx437pj1389-exp-tempo95.mid
Duration (seconds),584.53
Tempo Adjustment Factor,1.30
Resolution (ticks/beat),570

# Tempo Changes
Time (seconds),Tempo (BPM)
427,176.4886,176.9502,0.4616,37,C#2,76,38,0
428,176.8970,177.1139,0.2168,49,C#3,72,36,0
429,177.1192,177.3679,0.2488,51,D#3,76,38,0
430,177.2828,177.8082,0.5254,49,C#3,80,40,0
431,177.3533,177.7404,0.3871,63,D#4,80,40,0
432,177.6965,177.9293,0.2328,61,C#4,78,39,0
433,177.9226,178.1368,0.2142,49,C#3,84,42,0
434,178.1022,178.3417,0.2394,51,D#3,80,40,0
435,178.2978,178.4547,0.1570,49,C#3,80,40,0
436,178.5079,178.6888,0.1808,49,C#3,84,42,0
437,178.5598,178.7752,0.2154,63,D#4,86,43,0
438,178.6462,179.1010,0.4548,37,C#2,88,44,0
439,179.0066,179.3058,0.2992,49,C#3,84,42,0
440,179.2619,179.4839,0.2221,51,D#3,84,42,0
441,179.4494,179.9480,0.4986,49,C#3,88,44,0
442,179.4959,179.8549,0.3590,63,D#4,90,45,0
443,179.8695,180.1022,0.2327,61,C#4,84,42,0
444,180.0863,180.3429,0.2566,49,C#3,88,44,0
445,180.2831,180.5477,0.2646,51,D#3,86,43,0
446,180.5038,180.6780,0.1742,49,C#3,80,40,0
447,180.7565,180.9559,0.1995,49,C#3,86,43,0
448,180.8682,181.1487,0.2806,63,D#4,88,44,0
449,180.9120,181.5131,0.6010,37,C#2,88,44,0
450,181.4107,181.6101,0.1995,49,C#3,86,43,0
451,181.6726,181.9040,0.2314,51,D#3,92,46,0
452,181.8681,182.4252,0.5571,49,C#3,96,48,0
453,181.9146,182.7005,0.7859,63,D#4,98,49,0
454,182.2963,182.6021,0.3058,61,C#4,92,46,0
455,182.5529,182.8095,0.2566,49,C#3,86,43,0
456,182.7510,183.0396,0.2885,51,D#3,82,41,0
457,182.9877,183.1366,0.1489,49,C#3,86,43,0
458,183.2138,183.3733,0.1595,49,C#3,84,42,0
459,183.2949,183.7003,0.4054,60,C4,82,41,0
460,183.3334,183.8053,0.4719,66,F#4,82,41,0
461,183.3680,183.8810,0.5131,37,C#2,80,40,0
462,183.8279,184.0113,0.1834,49,C#3,70,35,0
463,184.0644,184.2146,0.1502,51,D#3,70,35,0
464,184.1043,184.2452,0.1409,61,C#4,70,35,0
465,184.2279,184.6639,0.4360,49,C#3,74,37,0
466,184.5523,184.7769,0.2246,61,C#4,68,34,0
467,184.7928,185.0653,0.2725,49,C#3,70,35,0
468,184.8646,185.4269,0.5622,63,D#4,72,36,0
469,185.0055,185.4215,0.4160,51,D#3,68,34,0
470,185.3856,185.5677,0.1821,49,C#3,66,33,0
471,185.6874,185.9279,0.2406,49,C#3,66,33,0
472,185.7525,186.0928,0.3403,61,C#4,66,33,0
473,185.8921,186.4317,0.5396,37,C#2,66,33,0
474,186.3719,186.6258,0.2539,49,C#3,66,33,0
475,186.5992,186.8305,0.2313,51,D#3,66,33,0
476,186.7879,187.0830,0.2951,49,C#3,66,33,0
477,187.0205,187.2531,0.2326,61,C#4,66,33,0
478,187.2279,187.5004,0.2725,49,C#3,66,33,0
479,187.4485,187.7183,0.2698,51,D#3,66,33,0
480,187.6904,187.9124,0.2220,49,C#3,66,33,0
481,188.0706,188.2725,0.2020,49,C#3,66,33,0
482,188.5582,189.0033,0.4451,34,A#1,70,35,0
483,188.6406,189.1454,0.5049,61,C#4,72,36,0
484,189.2066,189.6756,0.4690,65,F4,68,34,0
485,189.5028,189.9652,0.4624,61,C#4,66,33,0
486,189.5188,189.7845,0.2657,53,F3,66,33,0
487,189.9214,190.1100,0.1887,58,A#3,66,33,0
488,189.9293,190.1100,0.1807,63,D#4,66,33,0
489,190.2854,190.6933,0.4079,41,F2,70,35,0
490,190.9046,191.0560,0.1515,65,F4,66,33,0
491,191.1769,191.6619,0.4850,56,G#3,70,35,0
492,191.1849,191.4015,0.2166,65,F4,70,35,0
493,191.6659,191.8160,0.1501,53,F3,66,33,0
494,191.6752,191.8240,0.1488,60,C4,66,33,0
495,191.9861,192.3913,0.4052,42,F#2,70,35,0
496,192.0857,192.5468,0.4610,61,C#4,72,36,0
497,192.6251,192.9267,0.3016,66,F#4,68,34,0
498,192.9440,193.2853,0.3413,54,F#3,66,33,0
499,192.9453,193.4938,0.5485,61,C#4,66,33,0
500,193.4580,193.6452,0.1873,63,D#4,66,33,0
501,193.4739,193.6439,0.1700,58,A#3,66,33,0
502,193.8976,194.5125,0.6149,37,C#2,72,36,0
503,194.5404,194.7303,0.1899,65,F4,70,35,0
504,194.8591,195.1008,0.2417,65,F4,66,33,0
505,194.8671,195.4568,0.5897,56,G#3,66,33,0
506,195.3319,195.4475,0.1155,53,F3,66,33,0
507,195.3479,195.4554,0.1076,61,C#4,66,33,0
508,195.6759,196.1168,0.4409,37,C#2,68,34,0
509,195.8233,196.4037,0.5804,64,E4,72,36,0
510,196.7118,197.0266,0.3148,56,G#3,70,35,0
511,196.7211,197.3374,0.6162,64,E4,72,36,0
512,197.2032,197.3281,0.1248,61,C#4,66,33,0
513,197.6548,198.0690,0.4142,35,B1,72,36,0
514,197.6959,198.0849,0.3890,47,B2,72,36,0
515,198.5867,199.0646,0.4779,63,D#4,72,36,0
516,199.0554,199.3195,0.2642,59,B3,66,33,0
517,199.0633,199.3116,0.2483,66,F#4,66,33,0
518,199.4735,199.8200,0.3465,40,E2,70,35,0
519,199.5134,199.8200,0.3067,52,E3,72,36,0
520,199.5134,200.0152,0.5018,64,E4,72,36,0
521,200.3351,200.6790,0.3438,56,G#3,70,35,0
522,200.3431,200.8622,0.5191,64,E4,70,35,0
523,200.8104,200.9631,0.1527,59,B3,66,33,0
524,201.2472,201.7530,0.5058,35,B1,72,36,0
525,201.2724,201.7596,0.4872,47,B2,72,36,0
526,202.1725,202.6729,0.5004,63,D#4,70,35,0
527,202.5800,202.9157,0.3357,66,F#4,66,33,0
528,202.5893,202.9264,0.3371,59,B3,66,33,0
529,202.9808,203.4054,0.4247,40,E2,74,37,0
530,202.9954,203.4200,0.4247,52,E3,74,37,0
531,203.0445,203.6655,0.6211,64,E4,76,38,0
532,203.9243,204.3277,0.4034,64,E4,80,40,0
533,203.9243,204.3370,0.4127,56,G#3,80,40,0
534,204.3596,204.6329,0.2734,59,B3,72,36,0
535,204.7617,205.2606,0.4990,47,B2,82,41,0
536,204.7723,205.2633,0.4910,35,B1,82,41,0
537,205.6521,206.0874,0.4353,63,D#4,76,38,0
538,206.1166,206.4616,0.3450,66,F#4,68,34,0
539,206.1179,206.4709,0.3530,59,B3,68,34,0
540,206.4125,206.8173,0.4048,47,B2,70,35,0
541,206.4138,206.8199,0.4061,35,B1,70,35,0
542,207.3865,207.7844,0.3980,63,D#4,72,36,0
543,207.7897,207.9887,0.1990,59,B3,66,33,0
544,207.7977,207.9794,0.1817,66,F#4,66,33,0
545,208.1771,208.5154,0.3383,36,C2,74,37,0
546,208.1771,208.5220,0.3449,48,C3,74,37,0
547,209.1030,209.5965,0.4935,63,D#4,70,35,0
548,209.5527,209.7437,0.1910,60,C4,66,33,0
549,209.5527,209.7503,0.1977,66,F#4,66,33,0
550,209.9215,210.4043,0.4829,36,C2,74,37,0
551,209.9294,210.3950,0.4656,48,C3,74,37,0
552,210.9601,211.5637,0.6036,63,D#4,72,36,0
553,211.5199,211.8608,0.3409,66,F#4,66,33,0
554,211.5372,211.8542,0.3170,56,G#3,66,33,0
555,211.7799,212.4788,0.6989,32,G#1,84,42,0
556,212.0571,212.4920,0.4349,44,G#2,108,54,0
557,213.1630,214.2834,1.1205,56,G#3,74,37,0
558,214.3948,217.4350,3.0402,56,G#3,72,36,0
559,214.4691,215.5020,1.0329,65,F4,74,37,0
560,215.3429,215.9025,0.5596,66,F#4,68,34,0
561,215.8521,216.3838,0.5317,65,F4,66,33,0
562,216.3162,216.6914,0.3753,66,F#4,68,34,0
563,216.9181,217.7796,0.8615,66,F#4,72,36,0
564,218.8546,219.3901,0.5355,37,C#2,76,38,0
565,219.0309,219.4126,0.3817,65,F4,76,38,0
566,219.3212,219.5703,0.2492,49,C#3,70,35,0
567,219.5346,219.6605,0.1259,51,D#3,74,37,0
568,219.6578,220.0250,0.3672,49,C#3,76,38,0
569,219.9627,220.1509,0.1882,61,C#4,72,36,0
570,220.1496,220.3325,0.1829,49,C#3,68,34,0
571,220.3298,220.5313,0.2015,51,D#3,68,34,0
572,220.5366,220.6612,0.1246,49,C#3,72,36,0
573,220.7580,220.8759,0.1180,49,C#3,68,34,0
574,220.9117,221.3995,0.4878,37,C#2,72,36,0
575,221.3478,221.5294,0.1816,49,C#3,70,35,0
576,221.5757,221.7506,0.1749,51,D#3,68,34,0
577,221.7321,221.9706,0.2385,49,C#3,72,36,0
578,221.9268,222.1216,0.1948,61,C#4,70,35,0
579,222.1190,222.3256,0.2067,49,C#3,66,33,0
580,222.3323,222.5138,0.1815,51,D#3,70,35,0
581,222.5350,222.7085,0.1736,49,C#3,74,37,0
582,222.7960,222.9523,0.1563,49,C#3,70,35,0
583,222.9802,223.3684,0.3882,37,C#2,74,37,0
584,223.0808,223.4598,0.3789,66,F#4,76,38,0
585,223.3167,223.4850,0.1683,49,C#3,72,36,0
586,223.4916,223.6545,0.1630,51,D#3,72,36,0
587,223.6267,224.1236,0.4968,66,F#4,76,38,0
588,223.6757,224.1090,0.4333,49,C#3,78,39,0
589,224.0719,224.2786,0.2067,61,C#4,70,35,0
590,224.3011,224.5330,0.2319,49,C#3,70,35,0
591,224.4972,224.6933,0.1961,51,D#3,74,37,0
592,224.6496,224.7847,0.1351,49,C#3,78,39,0
593,224.6655,224.8748,0.2093,65,F4,78,39,0
594,224.8642,225.0219,0.1577,49,C#3,74,37,0
595,224.9768,225.3240,0.3471,65,F4,76,38,0
596,224.9861,225.4790,0.4929,37,C#2,76,38,0
597,225.4114,225.6207,0.2093,49,C#3,74,37,0
598,225.6247,225.7758,0.1510,51,D#3,74,37,0
599,225.7148,226.0831,0.3683,65,F4,76,38,0
600,225.7479,226.1255,0.3776,49,C#3,76,38,0
601,226.0646,226.2527,0.1881,61,C#4,72,36,0
602,226.2501,226.4726,0.2225,49,C#3,68,34,0
603,226.4302,226.6275,0.1973,51,D#3,66,33,0
604,226.6315,226.7719,0.1404,49,C#3,66,33,0
605,226.8514,227.0580,0.2066,49,C#3,70,35,0
606,226.9321,227.3493,0.4172,63,D#4,72,36,0
607,227.0540,227.4301,0.3761,39,D#2,74,37,0
608,227.4129,227.6844,0.2715,51,D#3,68,34,0
609,227.6632,227.8301,0.1669,53,F3,68,34,0
610,227.8195,229.0710,1.2516,44,G#2,70,35,0
611,227.8433,228.2062,0.3629,63,D#4,72,36,0
612,228.1810,228.4340,0.2530,51,D#3,68,34,0
613,228.3810,228.6221,0.2410,53,F3,66,33,0
614,228.5797,228.8274,0.2477,51,D#3,66,33,0
615,228.7823,229.0207,0.2384,53,F3,66,33,0
616,228.9876,229.1532,0.1655,51,D#3,72,36,0
617,229.0353,229.3452,0.3099,63,D#4,72,36,0
618,229.1479,229.6207,0.4728,39,D#2,74,37,0
619,229.4962,229.7266,0.2304,51,D#3,70,35,0
620,229.7531,229.9120,0.1589,53,F3,70,35,0
621,229.8922,230.4484,0.5562,44,G#2,74,37,0
622,229.9412,230.2484,0.3073,63,D#4,74,37,0
623,230.2723,230.6034,0.3311,51,D#3,70,35,0
624,230.5001,230.7318,0.2318,53,F3,70,35,0
625,230.6815,230.9133,0.2318,51,D#3,74,37,0
626,230.8669,231.1662,0.2993,53,F3,70,35,0
627,231.1238,231.3462,0.2224,51,D#3,70,35,0
628,231.1807,231.4336,0.2529,63,D#4,72,36,0
629,231.3436,231.8294,0.4859,39,D#2,76,38,0
630,231.7712,232.0399,0.2687,51,D#3,70,35,0
631,232.0346,232.3285,0.2939,53,F3,76,38,0
632,232.2610,233.6789,1.4179,44,G#2,80,40,0
633,232.3179,233.2526,0.9347,63,D#4,82,41,0
634,232.7403,233.0924,0.3521,51,D#3,74,37,0
635,233.0064,233.2778,0.2714,53,F3,68,34,0
636,233.2182,233.4485,0.2304,51,D#3,66,33,0
637,233.3956,233.6365,0.2409,53,F3,66,33,0
638,233.6034,233.7623,0.1589,51,D#3,68,34,0
639,233.6921,233.8682,0.1761,60,C4,70,35,0
640,233.7649,234.1965,0.4316,66,F#4,72,36,0
641,233.8166,234.3143,0.4978,37,C#2,74,37,0
642,234.2521,234.4573,0.2052,49,C#3,68,34,0
643,234.4533,234.6255,0.1721,51,D#3,68,34,0
644,234.5169,234.8465,0.3296,61,C#4,68,34,0
645,234.6056,235.0411,0.4356,49,C#3,70,35,0
646,234.9299,235.2132,0.2833,61,C#4,66,33,0
647,235.1934,235.5402,0.3469,49,C#3,68,34,0
648,235.2569,235.6912,0.4342,63,D#4,70,35,0
649,235.3973,235.8010,0.4038,51,D#3,70,35,0
650,235.6594,235.8672,0.2078,49,C#3,66,33,0
651,235.8818,236.0803,0.1985,51,D#3,66,33,0
652,235.9850,236.5593,0.5743,61,C#4,66,33,0
653,236.0710,236.6215,0.5505,37,C#2,66,33,0
654,236.5686,236.8068,0.2382,49,C#3,66,33,0
655,236.7883,237.0132,0.2250,51,D#3,66,33,0
656,236.9788,237.2475,0.2686,49,C#3,70,35,0
657,237.1363,237.3811,0.2448,61,C#4,68,34,0
658,237.3718,237.5876,0.2157,49,C#3,66,33,0
659,237.5598,237.8085,0.2488,51,D#3,66,33,0
660,237.7649,237.9316,0.1667,49,C#3,66,33,0
661,237.9131,238.0878,0.1747,51,D#3,66,33,0
662,237.9674,238.5046,0.5373,60,C4,68,34,0
663,238.0243,238.5351,0.5108,66,F#4,70,35,0
664,238.0692,238.5880,0.5187,37,C#2,70,35,0
665,238.5681,238.7561,0.1879,49,C#3,66,33,0
666,238.7706,238.9202,0.1495,51,D#3,68,34,0
667,238.8580,239.2179,0.3599,61,C#4,70,35,0
668,238.9479,239.3436,0.3957,49,C#3,72,36,0
669,239.3039,239.5382,0.2342,61,C#4,66,33,0
670,239.5143,239.7750,0.2607,49,C#3,70,35,0
671,239.6004,239.7472,0.1469,63,D#4,70,35,0
672,239.6996,240.1112,0.4116,51,D#3,68,34,0
673,240.0503,240.2012,0.1509,49,C#3,66,33,0
674,240.2885,240.5360,0.2475,49,C#3,70,35,0
675,240.3838,240.5981,0.2144,61,C#4,72,36,0
676,240.4460,240.9103,0.4643,37,C#2,74,37,0
677,240.8746,241.1392,0.2646,49,C#3,66,33,0
678,241.0876,241.3098,0.2222,51,D#3,66,33,0
679,241.2675,241.5069,0.2394,49,C#3,70,35,0
680,241.4527,241.6749,0.2222,61,C#4,68,34,0
681,241.6418,241.8720,0.2302,49,C#3,66,33,0
682,241.8283,242.0572,0.2288,51,D#3,66,33,0
683,242.0691,242.2331,0.1640,49,C#3,66,33,0
684,242.2199,242.3879,0.1680,51,D#3,66,33,0
685,242.3522,242.8059,0.4537,37,C#2,70,35,0
686,242.4157,242.8588,0.4431,64,E4,72,36,0
687,242.8099,243.0017,0.1918,49,C#3,66,33,0
688,243.0043,243.2027,0.1984,51,D#3,66,33,0
689,243.1591,243.5692,0.4101,49,C#3,70,35,0
690,243.2279,243.9528,0.7249,63,D#4,70,35,0
691,243.5149,243.7980,0.2831,61,C#4,66,33,0
692,243.7649,244.0546,0.2897,49,C#3,66,33,0
693,243.9779,244.4131,0.4352,51,D#3,66,33,0
694,244.0798,244.6287,0.5490,61,C#4,66,33,0
695,244.4012,244.7385,0.3373,49,C#3,66,33,0
696,244.7280,245.0229,0.2950,51,D#3,66,33,0
697,244.9872,245.7225,0.7353,39,D#2,66,33,0
698,245.0997,246.1430,1.0434,63,D#4,66,33,0
699,245.6313,246.0333,0.4020,51,D#3,66,33,0
700,245.9619,246.2091,0.2473,52,E3,66,33,0
701,246.1589,246.4472,0.2883,51,D#3,66,33,0
702,246.3784,246.6071,0.2288,63,D#4,66,33,0
703,246.5741,246.8015,0.2274,51,D#3,66,33,0
704,246.7394,246.9219,0.1825,63,D#4,66,33,0
705,246.9126,247.1017,0.1891,51,D#3,66,33,0
706,247.0898,247.2551,0.1653,63,D#4,68,34,0
707,247.2299,247.4680,0.2380,51,D#3,70,35,0
708,247.4970,247.6795,0.1825,63,D#4,66,33,0
709,247.6703,247.8593,0.1891,51,D#3,66,33,0
710,247.8474,248.1489,0.3015,62,D4,84,42,0
711,248.1542,248.5707,0.4165,63,D#4,66,33,0
712,248.3750,248.6289,0.2539,51,D#3,66,33,0
713,248.6078,249.0917,0.4840,61,C#4,80,40,0
714,249.0071,249.5611,0.5540,63,D#4,66,33,0
715,249.2187,249.7502,0.5316,51,D#3,66,33,0
716,249.4448,250.0490,0.6043,60,C4,82,41,0
717,249.9882,250.4218,0.4336,63,D#4,66,33,0
718,250.0609,250.5526,0.4917,51,D#3,66,33,0
719,250.3544,251.0007,0.6463,56,G#3,80,40,0
720,250.7284,251.0232,0.2948,63,D#4,66,33,0
721,250.9492,251.1805,0.2313,51,D#3,66,33,0
722,251.1184,251.4554,0.3370,53,F3,66,33,0
723,251.3867,251.6246,0.2379,63,D#4,66,33,0
724,251.5902,251.8202,0.2300,51,D#3,66,33,0
725,251.7528,252.0383,0.2855,49,C#3,66,33,0
726,251.8228,252.5115,0.6886,65,F4,86,43,0
727,252.0185,252.2418,0.2234,63,D#4,66,33,0
728,252.2405,252.4546,0.2141,51,D#3,66,33,0
729,252.3767,252.6807,0.3040,46,A#2,66,33,0
730,252.4507,253.2358,0.7851,61,C#4,82,41,0
731,252.6780,252.8921,0.2141,63,D#4,66,33,0
732,252.8578,253.1221,0.2644,51,D#3,66,33,0
733,253.0534,253.4883,0.4349,43,G2,66,33,0
734,253.1591,253.8121,0.6529,58,A#3,92,46,0
735,253.4275,253.9006,0.4732,63,D#4,66,33,0
736,253.6151,253.8055,0.1903,51,D#3,66,33,0
737,253.7196,253.9733,0.2538,44,G#2,66,33,0
738,253.8108,253.8927,0.0819,60,C4,90,45,0
739,253.8967,253.9575,0.0608,61,C#4,96,48,0
740,253.9284,254.1253,0.1969,63,D#4,96,48,0
741,253.9535,254.0302,0.0767,60,C4,94,47,0
742,254.0341,254.0936,0.0595,61,C#4,92,46,0
743,254.0910,254.3117,0.2207,51,D#3,92,46,0
744,254.0989,254.1742,0.0753,60,C4,92,46,0
745,254.1782,254.2298,0.0515,61,C#4,90,45,0
746,254.2192,254.3117,0.0925,60,C4,88,44,0
747,254.3064,254.4082,0.1018,58,A#3,88,44,0
748,254.3236,254.6329,0.3093,46,A#2,88,44,0
749,254.3818,254.5496,0.1679,60,C4,90,45,0
750,254.5139,255.1919,0.6779,61,C#4,94,47,0
751,254.7677,255.0214,0.2537,63,D#4,66,33,0
752,254.9382,255.2579,0.3197,51,D#3,66,33,0
753,255.1073,255.4918,0.3845,55,G3,66,33,0
754,255.1958,255.7917,0.5959,58,A#3,86,43,0
755,255.3993,255.5724,0.1731,63,D#4,66,33,0
756,255.5050,255.7758,0.2709,51,D#3,66,33,0
757,255.6675,256.1841,0.5166,56,G#3,66,33,0
758,255.7824,256.4510,0.6685,60,C4,90,45,0
759,256.1260,256.4206,0.2946,51,D#3,66,33,0
760,256.3109,256.8355,0.5245,55,G3,66,33,0
761,256.3902,257.0402,0.6500,63,D#4,86,43,0
762,256.7522,256.9517,0.1995,51,D#3,66,33,0
763,256.9068,257.3270,0.4201,53,F3,68,34,0
764,257.2199,257.4736,0.2537,63,D#4,66,33,0
765,257.3904,257.5793,0.1889,51,D#3,66,33,0
766,257.5185,258.0497,0.5311,52,E3,68,34,0
767,257.8369,258.0589,0.2220,63,D#4,66,33,0
768,257.9519,258.3364,0.3845,51,D#3,66,33,0
769,258.1871,258.5980,0.4109,63,D#4,70,35,0
770,258.5240,258.8332,0.3092,51,D#3,68,34,0
771,258.7248,259.0340,0.3092,63,D#4,66,33,0
772,258.9190,259.2771,0.3581,51,D#3,66,33,0
773,258.9824,259.5862,0.6038,66,F#4,76,38,0
774,259.2414,259.5360,0.2946,63,D#4,66,33,0
775,259.4938,259.7738,0.2800,51,D#3,66,33,0
776,259.7210,259.9838,0.2628,63,D#4,66,33,0
777,259.9257,260.2545,0.3289,51,D#3,66,33,0
778,260.1766,260.3906,0.2140,63,D#4,66,33,0
779,260.3879,260.9545,0.5666,47,B2,72,36,0
780,260.6177,261.5013,0.8835,66,F#4,76,38,0
781,260.9981,261.2252,0.2272,63,D#4,72,36,0
782,261.2398,261.4220,0.1823,51,D#3,66,33,0
783,261.3771,261.7826,0.4055,47,B2,70,35,0
784,261.7812,261.9701,0.1889,51,D#3,66,33,0
785,261.9582,262.1510,0.1928,47,B2,66,33,0
786,262.2871,262.4984,0.2113,63,D#4,70,35,0
787,262.4984,262.6952,0.1968,51,D#3,68,34,0
788,262.6265,262.8563,0.2298,47,B2,66,33,0
789,263.0333,263.2327,0.1994,64,E4,66,33,0
790,263.2367,263.4189,0.1823,52,E3,68,34,0
791,263.3516,263.6553,0.3038,47,B2,70,35,0
792,263.4321,264.1228,0.6907,64,E4,82,41,0
793,263.6249,263.8151,0.1902,61,C#4,68,34,0
794,263.7966,264.0093,0.2126,52,E3,66,33,0
795,263.9181,264.3764,0.4583,47,B2,66,33,0
796,263.9908,264.6774,0.6866,61,C#4,82,41,0
797,264.2417,264.4820,0.2403,58,A#3,68,34,0
798,264.3988,264.8253,0.4264,49,C#3,66,33,0
799,264.5546,265.1566,0.6020,47,B2,68,34,0
800,264.6180,264.7104,0.0924,63,D#4,74,37,0
801,264.6748,264.7830,0.1083,64,E4,88,44,0
802,264.7711,264.8635,0.0924,63,D#4,86,43,0
803,264.8437,264.9348,0.0911,64,E4,84,42,0
804,264.8517,265.1777,0.3261,59,B3,84,42,0
805,264.9243,265.0246,0.1003,63,D#4,82,41,0
806,264.9969,265.0893,0.0924,64,E4,80,40,0
807,265.0325,265.2622,0.2297,51,D#3,80,40,0
808,265.0774,265.1685,0.0911,63,D#4,80,40,0
809,265.1421,265.2424,0.1003,64,E4,78,39,0
810,265.2173,265.7679,0.5505,47,B2,76,38,0
811,265.2240,265.3164,0.0924,63,D#4,76,38,0
812,265.2886,265.3969,0.1083,61,C#4,78,39,0
813,265.3771,265.4787,0.1017,63,D#4,80,40,0
814,265.4523,266.1784,0.7261,64,E4,82,41,0
815,265.7058,265.9131,0.2073,61,C#4,68,34,0
816,265.8629,266.1243,0.2614,52,E3,66,33,0
817,266.0332,266.5732,0.5399,47,B2,66,33,0
818,266.1349,266.8174,0.6825,61,C#4,82,41,0
819,266.3672,266.6114,0.2442,58,A#3,66,33,0
820,266.5850,267.0247,0.4396,49,C#3,66,33,0
821,266.6999,267.2504,0.5505,47,B2,68,34,0
822,266.8068,267.5620,0.7551,63,D#4,86,43,0
823,267.0431,267.3217,0.2786,59,B3,66,33,0
824,267.2570,267.4366,0.1795,51,D#3,68,34,0
825,267.3837,267.7125,0.3287,46,A#2,70,35,0
826,267.7481,267.9937,0.2456,61,C#4,66,33,0
827,267.9501,268.1745,0.2244,52,E3,66,33,0
828,268.1164,268.4386,0.3221,44,G#2,70,35,0
829,268.5283,268.8042,0.2759,59,B3,66,33,0
830,268.8241,269.0392,0.2152,52,E3,66,33,0
831,269.0142,269.2715,0.2574,40,E2,70,35,0
832,269.3639,269.5948,0.2309,56,G#3,68,34,0
833,269.6239,269.8310,0.2072,52,E3,74,37,0
834,269.7809,270.3813,0.6004,39,D#2,76,38,0
835,270.3536,270.6492,0.2956,51,D#3,68,34,0
836,270.5964,270.9092,0.3128,60,C4,70,35,0
837,270.8406,271.0794,0.2389,63,D#4,68,34,0
838,271.0359,271.2800,0.2441,60,C4,68,34,0
839,271.2206,271.6469,0.4262,51,D#3,72,36,0
840,271.3948,271.6442,0.2494,63,D#4,70,35,0
841,271.5941,271.8475,0.2534,60,C4,68,34,0
842,271.8052,272.2288,0.4236,51,D#3,72,36,0
843,271.9411,272.1681,0.2270,63,D#4,70,35,0
844,272.1747,272.4070,0.2323,60,C4,66,33,0
845,272.3648,272.5706,0.2059,51,D#3,68,34,0
846,272.5284,273.0589,0.5305,39,D#2,72,36,0
847,273.0391,273.2621,0.2230,51,D#3,66,33,0
848,273.2674,273.5340,0.2666,60,C4,66,33,0
849,273.4891,273.7425,0.2534,63,D#4,66,33,0
850,273.6765,273.9140,0.2375,60,C4,66,33,0
851,273.8810,274.2662,0.3852,51,D#3,66,33,0
852,274.0815,274.2952,0.2137,63,D#4,66,33,0
853,274.2767,274.4997,0.2229,60,C4,66,33,0
854,274.4825,275.0880,0.6055,51,D#3,66,33,0
855,274.6500,275.0273,0.3773,63,D#4,70,35,0
856,275.0418,275.3848,0.3430,61,C#4,66,33,0
857,275.4006,275.7278,0.3271,51,D#3,66,33,0
858,275.6948,276.3174,0.6226,32,G#1,66,33,0
859,276.2791,276.5680,0.2889,39,D#2,66,33,0
860,276.5245,276.7976,0.2731,44,G#2,66,33,0
861,276.7382,277.0165,0.2783,48,C3,66,33,0
862,276.9730,277.2672,0.2942,51,D#3,66,33,0
863,277.2144,277.5006,0.2862,56,G#3,66,33,0
864,277.4888,277.8726,0.3839,60,C4,66,33,0
865,277.9676,278.5005,0.5329,63,D#4,66,33,0
866,285.9139,286.3252,0.4112,65,F4,66,33,0
867,286.4227,286.6758,0.2531,65,F4,66,33,0
868,286.7944,287.3229,0.5285,65,F4,66,33,0
869,287.4890,287.7526,0.2636,65,F4,66,33,0
870,287.8238,288.1401,0.3163,65,F4,66,33,0
871,288.2851,288.4906,0.2055,65,F4,66,33,0
872,288.6184,288.8595,0.2411,65,F4,66,33,0
873,289.0281,289.4194,0.3913,65,F4,66,33,0
874,296.2139,297.1622,0.9482,64,E4,84,42,0
875,297.3136,297.8548,0.5412,64,E4,80,40,0
876,297.7640,298.6539,0.8899,62,D4,80,40,0
877,298.8698,299.3687,0.4989,62,D4,76,38,0
878,299.2450,299.8966,0.6517,60,C4,78,39,0
879,300.0889,301.0565,0.9676,60,C4,78,39,0
880,300.9169,301.8437,0.9268,62,D4,84,42,0
881,301.7252,302.5585,0.8332,64,E4,82,41,0
882,302.5953,303.8547,1.2594,65,F4,80,40,0
883,304.0692,305.5220,1.4528,65,F4,74,37,0
884,305.7062,306.8827,1.1765,65,F4,74,37,0
885,307.0511,308.1692,1.1181,65,F4,74,37,0
886,308.3074,309.1519,0.8445,65,F4,74,37,0
887,309.3360,310.5673,1.2312,65,F4,78,39,0
888,310.8080,312.0312,1.2232,65,F4,76,38,0
889,312.3521,313.5263,1.1742,63,D#4,74,37,0
890,313.7735,314.7767,1.0033,64,E4,74,37,0
891,315.0055,316.3757,1.3701,63,D#4,72,36,0
892,316.6149,317.7900,1.1751,64,E4,72,36,0
893,318.0621,319.6380,1.5759,63,D#4,74,37,0
894,320.0389,321.4097,1.3708,64,E4,72,36,0
895,322.1849,323.3082,1.1233,63,D#4,70,35,0
896,324.2778,333.8592,9.5814,27,D#1,96,48,0
897,324.3094,333.8658,9.5564,39,D#2,102,51,0
898,326.1316,326.3943,0.2627,65,F4,82,41,0
899,326.7541,327.1770,0.4229,61,C#4,80,40,0
900,326.9485,327.2492,0.3008,65,F4,78,39,0
901,327.4200,327.6669,0.2469,61,C#4,78,39,0
902,327.6314,327.9007,0.2692,64,E4,76,38,0
903,328.1003,328.5980,0.4977,60,C4,74,37,0
904,328.3918,328.7674,0.3756,63,D#4,72,36,0
905,328.9986,329.3742,0.3756,58,A#3,72,36,0
906,329.2691,329.5817,0.3126,63,D#4,68,34,0
907,329.7432,329.9665,0.2233,61,C#4,70,35,0
908,329.9652,330.2187,0.2535,63,D#4,68,34,0
909,330.3855,330.6468,0.2614,60,C4,70,35,0
910,330.6271,330.7427,0.1156,63,D#4,68,34,0
