# MIDI File Information
Filename,Bond.mid
Duration (seconds),111.07
Tempo Adjustment Factor,1.00
Resolution (ticks/beat),480

# Tempo Changes
Time (s),Tempo (BPM)
0.0000,143.00

# Instrument 1: Sequence*Demixed 02
Bank,Program,Program Name,Is Drum
0,35,Fretless Bass,False
Note #,Start (s),End (s),Duration (s),Pitch,Note Name,Velocity,Original Velocity,Note-off Velocity
34.5341,1,Modulation,8
34.5734,1,Modulation,27
34.6110,1,Modulation,40
34.6503,1,Modulation,49
34.6652,11,Control 11,108
34.6897,1,Modulation,55
34.7264,1,Modulation,61
34.7596,1,Modulation,66
34.7771,11,Control 11,107
34.7963,1,Modulation,71
34.8313,11,Control 11,106
34.8356,1,Modulation,75
34.8645,11,Control 11,105
34.8750,1,Modulation,78
34.8994,11,Control 11,104
34.9126,1,Modulation,79
34.9362,11,Control 11,102
34.9667,1,Modulation,81
34.9694,11,Control 11,99
35.0061,1,Modulation,83
35.0087,11,Control 11,97
35.0437,1,Modulation,84
35.0454,11,Control 11,95
35.0979,1,Modulation,87
35.1005,11,Control 11,90
35.1355,1,Modulation,89
35.1442,11,Control 11,87
35.1678,1,Modulation,90
35.1835,11,Control 11,85
35.2054,1,Modulation,91
35.2272,11,Control 11,81
36.0070,1,Modulation,0
37.0646,11,Control 11,127
87.1957,11,Control 11,110
88.2403,1,Modulation,8
88.2796,1,Modulation,27
88.3172,1,Modulation,40
88.3566,1,Modulation,49
88.3714,11,Control 11,108
88.3959,1,Modulation,55
88.4326,1,Modulation,61
88.4658,1,Modulation,66
88.4833,11,Control 11,107
88.5025,1,Modulation,71
88.5375,11,Control 11,106
88.5419,1,Modulation,75
88.5707,11,Control 11,105
88.5812,1,Modulation,78
88.6057,11,Control 11,104
88.6188,1,Modulation,79
88.6424,11,Control 11,102
88.6730,1,Modulation,81
88.6756,11,Control 11,99
88.7123,1,Modulation,83
88.7149,11,Control 11,97
88.7499,1,Modulation,84
88.7517,11,Control 11,95
88.8041,1,Modulation,87
88.8067,11,Control 11,90
88.8417,1,Modulation,89
88.8504,11,Control 11,87
88.8740,1,Modulation,90
88.8898,11,Control 11,85
88.9116,1,Modulation,91
88.9335,11,Control 11,81
89.8557,1,Modulation,0
90.5524,11,Control 11,110
91.5969,1,Modulation,8
91.6363,1,Modulation,27
91.6739,1,Modulation,40
91.7132,1,Modulation,49
91.7281,11,Control 11,108
91.7525,1,Modulation,55
91.7892,1,Modulation,61
91.8225,1,Modulation,66
91.8399,11,Control 11,107
91.8592,1,Modulation,71
91.8941,11,Control 11,106
91.8985,1,Modulation,75
91.9274,11,Control 11,105
91.9378,1,Modulation,78
91.9623,11,Control 11,104
91.9754,1,Modulation,79
91.9990,11,Control 11,102
92.0296,1,Modulation,81
92.0323,11,Control 11,99
92.0690,1,Modulation,83
92.0716,11,Control 11,97
92.1066,1,Modulation,84
92.1083,11,Control 11,95
92.1607,1,Modulation,87
92.1634,11,Control 11,90
92.1983,1,Modulation,89
92.2071,11,Control 11,87
92.2307,1,Modulation,90
92.2464,11,Control 11,85
92.2683,1,Modulation,91
92.2901,11,Control 11,81
93.0856,1,Modulation,0
93.9090,11,Control 11,110
94.9536,1,Modulation,8
94.9929,1,Modulation,27
95.0305,1,Modulation,40
95.0698,1,Modulation,49
95.0847,11,Control 11,108
95.1092,1,Modulation,55
95.1459,1,Modulation,61
95.1791,1,Modulation,66
95.1966,11,Control 11,107
95.2158,1,Modulation,71
95.2508,11,Control 11,106
95.2551,1,Modulation,75
95.2840,11,Control 11,105
95.2945,1,Modulation,78
95.3190,11,Control 11,104
95.3321,1,Modulation,79
95.3557,11,Control 11,102
95.3863,1,Modulation,81
95.3889,11,Control 11,99
95.4256,1,Modulation,83
95.4282,11,Control 11,97
95.4632,1,Modulation,84
95.4649,11,Control 11,95
95.5174,1,Modulation,87
95.5200,11,Control 11,90
95.5550,1,Modulation,89
95.5637,11,Control 11,87
95.5873,1,Modulation,90
95.6031,11,Control 11,85
95.6249,1,Modulation,91
95.6468,11,Control 11,81
96.4265,1,Modulation,0
97.4693,7,Volume,115
97.4842,11,Control 11,127

# Instrument 9: Sequence*Demixed 08
Bank,Program,Program Name,Is Drum
0,48,String Ensemble 1,False
Note #,Start (s),End (s),Duration (s),Pitch,Note Name,Velocity,Original Velocity,Note-off Velocity
1,6.7133,7.5454,0.8322,59,B3,23,23,0
2,6.7133,13.4196,6.7063,52,E3,46,46,0
3,7.5498,8.3802,0.8304,60,C4,30,30,0
4,8.3829,9.2220,0.8392,61,C#4,39,39,0
5,9.2238,10.0629,0.8392,60,C4,32,32,0
6,10.0673,10.9047,0.8374,59,B3,63,63,0
7,10.9065,11.7369,0.8304,60,C4,77,77,0
8,11.7395,12.5787,0.8392,61,C#4,85,85,0
9,12.5804,13.4196,0.8392,60,C4,74,74,0
10,13.4222,20.1398,6.7177,64,E4,66,66,0
11,13.4239,14.2613,0.8374,59,B3,48,48,0
12,14.2631,15.0935,0.8304,60,C4,55,55,0
13,15.0961,15.9353,0.8392,61,C#4,68,68,0
14,15.9370,16.7762,0.8392,60,C4,58,58,0
15,16.7788,17.6136,0.8348,59,B3,44,44,0
16,17.6154,18.4545,0.8392,60,C4,53,53,0
17,18.4571,19.2981,0.8409,61,C#4,63,63,0
18,19.3007,20.1355,0.8348,60,C4,48,48,0
19,20.1372,20.9703,0.8330,59,B3,41,41,0
20,20.1416,26.8418,6.7002,64,E4,61,61,0
21,20.9720,21.8112,0.8392,60,C4,55,55,0
22,21.8138,22.6573,0.8435,61,C#4,64,64,0
23,22.6591,23.4921,0.8330,60,C4,53,53,0
24,23.4939,24.3330,0.8392,59,B3,47,47,0
25,24.3356,25.1661,0.8304,60,C4,52,52,0
26,25.1678,26.0113,0.8435,61,C#4,63,63,0
27,26.0140,26.8505,0.8365,60,C4,53,53,0
28,26.8444,33.5577,6.7133,64,E4,60,60,0
29,26.8531,27.6879,0.8348,71,B4,65,65,0
30,27.6897,28.5201,0.8304,72,C5,67,67,0
31,28.5227,29.3706,0.8479,73,C#5,73,73,0
32,29.3723,30.2071,0.8348,72,C5,63,63,0
33,30.2098,31.0376,0.8278,71,B4,64,64,0
34,31.0402,31.8855,0.8453,72,C5,69,69,0
35,31.8881,32.7141,0.8260,73,C#5,71,71,0
36,32.7159,33.5620,0.8462,72,C5,65,65,0
37,33.5594,36.9230,3.3636,64,E4,67,67,0
38,33.5638,34.3986,0.8348,71,B4,55,55,0
39,34.4012,35.2403,0.8392,72,C5,67,67,0
40,35.2421,36.0751,0.8330,73,C#5,73,73,0
41,36.0769,36.9187,0.8418,72,C5,65,65,0
42,36.9204,37.7535,0.8330,71,B4,60,60,0
43,36.9248,40.2753,3.3505,64,E4,67,67,0
44,37.7552,38.5987,0.8435,72,C5,69,69,0
45,38.6014,39.4361,0.8348,73,C#5,74,74,0
46,39.4379,40.2727,0.8348,72,C5,65,65,0
47,40.2753,41.1188,0.8435,71,B4,72,72,0
48,40.2771,43.6250,3.3479,64,E4,73,73,0
49,41.1206,41.9554,0.8348,72,C5,75,75,0
50,41.9580,42.7928,0.8348,73,C#5,80,80,0
51,42.7945,43.6319,0.8374,72,C5,78,78,0
52,43.6276,46.9230,3.2955,64,E4,75,75,0
53,43.6337,44.4729,0.8392,71,B4,88,88,0
54,44.4755,45.3076,0.8322,72,C5,105,105,0
55,45.3103,46.1512,0.8409,73,C#5,115,115,0
56,46.1538,46.9423,0.7885,72,C5,102,102,0
57,46.9947,47.8295,0.8348,59,B3,71,71,0
58,47.8365,48.6687,0.8322,60,C4,52,52,0
59,48.6713,49.5078,0.8365,61,C#4,59,59,0
60,49.5122,50.2403,0.7281,60,C4,54,54,0
61,50.2421,51.1888,0.9467,59,B3,63,63,0
62,51.1905,52.0209,0.8304,60,C4,52,52,0
63,52.0235,52.8601,0.8365,61,C#4,56,56,0
64,52.8671,53.6992,0.8322,55,G3,41,41,0
65,53.7106,54.5428,0.8322,59,B3,45,45,0
66,54.5454,55.3846,0.8392,60,C4,53,53,0
67,55.3863,56.2167,0.8304,61,C#4,56,56,0
68,56.2193,56.9160,0.6967,60,C4,44,44,0
69,56.9186,57.8994,0.9808,59,B3,57,57,0
70,57.9020,58.7342,0.8322,60,C4,51,51,0
71,58.7368,59.5804,0.8435,59,B3,53,53,0
72,59.5821,60.3120,0.7299,60,C4,37,37,0
73,60.4213,61.2561,0.8348,59,B3,53,53,0
74,61.2631,62.0952,0.8322,60,C4,54,54,0
75,62.0978,62.9344,0.8365,61,C#4,55,55,0
76,62.9387,63.6669,0.7281,60,C4,50,50,0
77,63.6686,64.6153,0.9467,59,B3,56,56,0
78,64.6171,65.4475,0.8304,60,C4,55,55,0
79,65.4501,66.2866,0.8365,61,C#4,57,57,0
80,66.2936,67.1258,0.8322,55,G3,36,36,0
81,67.1372,67.9693,0.8322,59,B3,52,52,0
82,67.9720,68.8111,0.8392,60,C4,54,54,0
83,68.8129,69.6433,0.8304,61,C#4,56,56,0
84,69.6459,70.3426,0.6967,60,C4,49,49,0
85,70.3452,71.3260,0.9808,59,B3,57,57,0
86,71.3286,72.1608,0.8322,60,C4,56,56,0
87,72.1634,73.0069,0.8435,59,B3,52,52,0
88,73.0087,73.7386,0.7299,60,C4,33,33,0
89,83.9160,84.7464,0.8304,59,B3,47,47,0
90,84.7552,85.5856,0.8304,60,C4,52,52,0
91,85.5873,86.4309,0.8435,61,C#4,63,63,0
92,86.4335,87.2700,0.8365,60,C4,53,53,0
93,87.2639,93.9772,6.7133,64,E4,60,60,0
94,87.2726,88.1074,0.8348,71,B4,65,65,0
95,88.1092,88.9396,0.8304,72,C5,67,67,0
96,88.9422,89.7901,0.8479,73,C#5,73,73,0
97,89.7919,90.6267,0.8348,72,C5,63,63,0
98,90.6293,91.4571,0.8278,71,B4,64,64,0
99,91.4597,92.3050,0.8453,72,C5,69,69,0
100,92.3076,93.1336,0.8260,73,C#5,71,71,0
101,93.1354,93.9815,0.8462,72,C5,65,65,0
102,93.9789,97.3426,3.3636,64,E4,67,67,0
103,93.9833,94.8181,0.8348,71,B4,55,55,0
104,94.8207,95.6599,0.8392,72,C5,67,67,0
105,95.6616,96.4947,0.8330,73,C#5,73,73,0
106,96.4964,97.3382,0.8418,72,C5,65,65,0
107,97.3399,98.1730,0.8330,71,B4,60,60,0
108,97.3443,100.5523,3.2080,64,E4,67,67,0
109,98.1747,99.0183,0.8435,72,C5,69,69,0
110,99.0209,99.8557,0.8348,73,C#5,74,74,0
111,99.8574,100.6922,0.8348,72,C5,65,65,0
112,100.6992,100.8915,0.1923,40,E2,127,127,0
113,101.9579,102.1389,0.1809,40,E2,123,123,0
114,103.2167,103.4020,0.1853,40,E2,127,127,0
115,104.4754,104.6651,0.1897,40,E2,125,125,0

# Control Changes for Instrument 9
Time (s),Control Number,Control Name,Value
0.5857,7,Volume,100
0.5857,10,Pan,35
0.5857,11,Control 11,127
0.5900,91,Reverb,127
0.5900,93,Chorus,0
0.9003,101,Control 101,0
0.9021,100,Control 100,0
0.9047,6,Control 6,2
0.9065,100,Control 100,127
0.9065,101,Control 101,127
0.9764,11,Control 11,87
7.6897,11,Control 11,89
7.7316,11,Control 11,91
7.7885,11,Control 11,93
7.8470,11,Control 11,95
7.8933,11,Control 11,97
7.9545,11,Control 11,101
8.0201,11,Control 11,104
8.0725,11,Control 11,106
8.1486,11,Control 11,109
8.1906,11,Control 11,111
8.2255,11,Control 11,113
8.2753,11,Control 11,115
8.3365,11,Control 11,118
8.4047,11,Control 11,119
8.4545,11,Control 11,121
8.4895,11,Control 11,122
8.5463,11,Control 11,123
8.5839,11,Control 11,125
8.6189,11,Control 11,127
9.0096,11,Control 11,125
9.0472,11,Control 11,123
9.1014,11,Control 11,121
9.1608,11,Control 11,120
9.1932,11,Control 11,119
9.2963,11,Control 11,116
9.3357,11,Control 11,114
9.4467,11,Control 11,113
9.5105,11,Control 11,110
9.5996,11,Control 11,107
9.6416,11,Control 11,105
9.6871,11,Control 11,103
9.7421,11,Control 11,101
9.7963,11,Control 11,98
9.8470,11,Control 11,96
9.9143,11,Control 11,92
9.9537,11,Control 11,88
9.9886,11,Control 11,87
10.0498,11,Control 11,83
10.1267,11,Control 11,79
10.1853,11,Control 11,76
10.2185,11,Control 11,74
10.2579,11,Control 11,71
10.3164,11,Control 11,70
10.5699,11,Control 11,73
10.6600,11,Control 11,75
10.7142,11,Control 11,77
10.8129,11,Control 11,78
10.8453,11,Control 11,79
10.8846,11,Control 11,82
10.9659,11,Control 11,84
11.0376,11,Control 11,86
11.1119,11,Control 11,88
11.1757,11,Control 11,91
11.2168,11,Control 11,93
11.2587,11,Control 11,95
11.3260,11,Control 11,97
11.3855,11,Control 11,98
11.4178,11,Control 11,100
11.4685,11,Control 11,104
11.5297,11,Control 11,106
11.6040,11,Control 11,109
11.6608,11,Control 11,111
11.7019,11,Control 11,113
11.7544,11,Control 11,114
11.7963,11,Control 11,115
11.8330,11,Control 11,118
11.9467,11,Control 11,119
11.9816,11,Control 11,120
12.0148,11,Control 11,122
12.1084,11,Control 11,124
12.1565,11,Control 11,125
12.1914,11,Control 11,127
12.6530,11,Control 11,125
12.6967,11,Control 11,122
12.7360,11,Control 11,119
12.7841,11,Control 11,116
12.8190,11,Control 11,114
12.8514,11,Control 11,112
12.9108,11,Control 11,109
12.9738,11,Control 11,105
13.0218,11,Control 11,103
13.0612,11,Control 11,101
13.1136,11,Control 11,98
13.1687,11,Control 11,96
13.2080,11,Control 11,94
13.2535,11,Control 11,92
13.2998,11,Control 11,91
13.3453,11,Control 11,88
13.4091,11,Control 11,86
13.4572,11,Control 11,85
14.6652,11,Control 11,86
14.7072,11,Control 11,87
14.7683,11,Control 11,91
14.8225,11,Control 11,93
14.8837,11,Control 11,95
14.9231,11,Control 11,97
14.9974,11,Control 11,100
15.0411,11,Control 11,103
15.0804,11,Control 11,105
15.1241,11,Control 11,109
15.1617,11,Control 11,111
15.2010,11,Control 11,115
15.2377,11,Control 11,118
15.2753,11,Control 11,120
15.3103,11,Control 11,122
15.3907,11,Control 11,124
15.4327,11,Control 11,125
15.4650,11,Control 11,127
16.0009,11,Control 11,124
16.0332,11,Control 11,123
16.1014,11,Control 11,121
16.1407,11,Control 11,119
16.1888,11,Control 11,116
16.2299,11,Control 11,114
16.2954,11,Control 11,112
16.3461,11,Control 11,110
16.4161,11,Control 11,109
16.4484,11,Control 11,107
16.5079,11,Control 11,105
16.5603,11,Control 11,103
16.6084,11,Control 11,101
16.6739,11,Control 11,98
16.7220,11,Control 11,96
16.7544,11,Control 11,95
16.8199,11,Control 11,92
16.9117,11,Control 11,89
16.9729,11,Control 11,87
17.0166,11,Control 11,85
17.0778,11,Control 11,83
17.1696,11,Control 11,80
17.2832,11,Control 11,78
17.5262,11,Control 11,79
17.5673,11,Control 11,82
17.6110,11,Control 11,83
17.6617,11,Control 11,85
17.6967,11,Control 11,86
17.7404,11,Control 11,88
17.7727,11,Control 11,91
17.8103,11,Control 11,93
17.8802,11,Control 11,95
17.9475,11,Control 11,97
18.0087,11,Control 11,100
18.0594,11,Control 11,102
18.1180,11,Control 11,104
18.1949,11,Control 11,106
18.2342,11,Control 11,109
18.2954,11,Control 11,111
18.3321,11,Control 11,113
18.3671,11,Control 11,115
18.4266,11,Control 11,118
18.4703,11,Control 11,119
18.5070,11,Control 11,120
18.5419,11,Control 11,122
18.6206,11,Control 11,124
18.7474,11,Control 11,127
19.2194,11,Control 11,125
19.2832,11,Control 11,124
19.3592,11,Control 11,122
19.3925,11,Control 11,121
19.4423,11,Control 11,116
19.4755,11,Control 11,114
19.5585,11,Control 11,112
19.5979,11,Control 11,110
19.6591,11,Control 11,107
19.7133,11,Control 11,105
19.7814,11,Control 11,103
19.8689,11,Control 11,101
19.9082,11,Control 11,98
19.9537,11,Control 11,96
20.0017,11,Control 11,94
20.0918,11,Control 11,92
20.1530,11,Control 11,89
20.1923,11,Control 11,87
20.2640,11,Control 11,85
20.3339,11,Control 11,84
20.3732,11,Control 11,83
20.4169,11,Control 11,82
20.6180,11,Control 11,84
20.6661,11,Control 11,85
20.7098,11,Control 11,86
20.7666,11,Control 11,87
20.8496,11,Control 11,89
20.8828,11,Control 11,91
20.9571,11,Control 11,93
21.0183,11,Control 11,95
21.1075,11,Control 11,97
21.1818,11,Control 11,100
21.2736,11,Control 11,102
21.3348,11,Control 11,104
21.4266,11,Control 11,105
21.4598,11,Control 11,106
21.5140,11,Control 11,109
21.6276,11,Control 11,111
21.6888,11,Control 11,113
21.7238,11,Control 11,114
21.7657,11,Control 11,116
21.8094,11,Control 11,118
21.8811,11,Control 11,119
21.9143,11,Control 11,120
21.9510,11,Control 11,122
22.0210,11,Control 11,123
22.0603,11,Control 11,124
22.1040,11,Control 11,125
22.1372,11,Control 11,127
22.4869,11,Control 11,125
22.5393,11,Control 11,121
22.5760,11,Control 11,119
22.6197,11,Control 11,116
22.6529,11,Control 11,114
22.6879,11,Control 11,113
22.7203,11,Control 11,112
22.7535,11,Control 11,110
22.7946,11,Control 11,109
22.8540,11,Control 11,106
22.8951,11,Control 11,105
22.9300,11,Control 11,103
22.9676,11,Control 11,101
23.0218,11,Control 11,98
23.0830,11,Control 11,96
23.1731,11,Control 11,94
23.2342,11,Control 11,92
23.2710,11,Control 11,89
23.3584,11,Control 11,87
23.4152,11,Control 11,86
23.4545,11,Control 11,84
23.4877,11,Control 11,83
23.6014,11,Control 11,80
23.7500,11,Control 11,82
23.7893,11,Control 11,84
23.8304,11,Control 11,86
23.8741,11,Control 11,87
23.9073,11,Control 11,88
23.9860,11,Control 11,91
24.0515,11,Control 11,93
24.0909,11,Control 11,95
24.1346,11,Control 11,96
24.1669,11,Control 11,97
24.2089,11,Control 11,100
24.2631,11,Control 11,102
24.3155,11,Control 11,104
24.3855,11,Control 11,109
24.4318,11,Control 11,111
24.4641,11,Control 11,113
24.5210,11,Control 11,114
24.5647,11,Control 11,118
24.6066,11,Control 11,120
24.6477,11,Control 11,122
24.7115,11,Control 11,124
24.7570,11,Control 11,127
25.4912,11,Control 11,125
25.5550,11,Control 11,123
25.6162,11,Control 11,121
25.6529,11,Control 11,119
25.7098,11,Control 11,116
25.7622,11,Control 11,114
25.8085,11,Control 11,113
25.8409,11,Control 11,112
25.8758,11,Control 11,110
25.9353,11,Control 11,107
25.9746,11,Control 11,105
26.0358,11,Control 11,103
26.0900,11,Control 11,101
26.1494,11,Control 11,100
26.2124,11,Control 11,96
26.2823,11,Control 11,94
26.3243,11,Control 11,92
26.3697,11,Control 11,91
26.4073,11,Control 11,88
27.4536,11,Control 11,91
27.5043,11,Control 11,92
27.5480,11,Control 11,93
27.6005,11,Control 11,95
27.6765,11,Control 11,97
27.7159,11,Control 11,98
27.7596,11,Control 11,100
27.8103,11,Control 11,102
27.8820,11,Control 11,104
27.9196,11,Control 11,105
27.9807,11,Control 11,109
28.0218,11,Control 11,111
28.0568,11,Control 11,112
28.1031,11,Control 11,113
28.1835,11,Control 11,114
28.2168,11,Control 11,115
28.2753,11,Control 11,118
28.3409,11,Control 11,119
28.4021,11,Control 11,122
28.4834,11,Control 11,124
28.5682,11,Control 11,127
29.1564,11,Control 11,125
29.2001,11,Control 11,123
29.2500,11,Control 11,121
29.3112,11,Control 11,119
29.3575,11,Control 11,118
29.3968,11,Control 11,116
29.4362,11,Control 11,114
29.5236,11,Control 11,112
29.5559,11,Control 11,110
29.6416,11,Control 11,107
29.6827,11,Control 11,105
29.7701,11,Control 11,103
29.8138,11,Control 11,101
29.8689,11,Control 11,98
29.9300,11,Control 11,96
29.9825,11,Control 11,94
30.0192,11,Control 11,93
30.0830,11,Control 11,91
30.1154,11,Control 11,89
30.1792,11,Control 11,87
30.2334,11,Control 11,86
30.2771,11,Control 11,85
30.5699,11,Control 11,87
30.6092,11,Control 11,89
30.6486,11,Control 11,91
30.7098,11,Control 11,93
30.7473,11,Control 11,95
30.8085,11,Control 11,98
30.8409,11,Control 11,100
30.9152,11,Control 11,101
30.9484,11,Control 11,102
30.9877,11,Control 11,104
31.0725,11,Control 11,106
31.1713,11,Control 11,107
31.2036,11,Control 11,109
31.2473,11,Control 11,110
31.2998,11,Control 11,111
31.4161,11,Control 11,113
31.4834,11,Control 11,114
31.5271,11,Control 11,115
31.5708,11,Control 11,116
31.6040,11,Control 11,118
31.7526,11,Control 11,120
31.8112,11,Control 11,122
31.8592,11,Control 11,123
31.8986,11,Control 11,124
31.9405,11,Control 11,127
32.4930,11,Control 11,125
32.5367,11,Control 11,123
32.5979,11,Control 11,119
32.6617,11,Control 11,116
32.7010,11,Control 11,114
32.7989,11,Control 11,112
32.8933,11,Control 11,110
32.9694,11,Control 11,107
33.0568,11,Control 11,105
33.1206,11,Control 11,103
33.1704,11,Control 11,101
33.2255,11,Control 11,100
33.2605,11,Control 11,98
33.3260,11,Control 11,96
33.3627,11,Control 11,94
33.3977,11,Control 11,93
33.4589,11,Control 11,91
33.4921,11,Control 11,89
33.5244,11,Control 11,87
33.5900,11,Control 11,85
33.6424,11,Control 11,83
33.7412,11,Control 11,82
33.9571,11,Control 11,84
34.0078,11,Control 11,86
34.0515,11,Control 11,87
34.0865,11,Control 11,88
34.1757,11,Control 11,91
34.2587,11,Control 11,93
34.3225,11,Control 11,95
34.3837,11,Control 11,97
34.4335,11,Control 11,100
34.4860,11,Control 11,102
34.5603,11,Control 11,104
34.6372,11,Control 11,106
34.7115,11,Control 11,109
34.7596,11,Control 11,111
34.7919,11,Control 11,112
34.8251,11,Control 11,113
34.8968,11,Control 11,115
34.9318,11,Control 11,118
35.0323,11,Control 11,120
35.0786,11,Control 11,122
35.1634,11,Control 11,124
35.2071,11,Control 11,125
35.2403,11,Control 11,127
35.9091,11,Control 11,125
35.9501,11,Control 11,123
36.0096,11,Control 11,122
36.0489,11,Control 11,120
36.1057,11,Control 11,116
36.1800,11,Control 11,114
36.2211,11,Control 11,112
36.2605,11,Control 11,110
36.3129,11,Control 11,107
36.3505,11,Control 11,105
36.3872,11,Control 11,103
36.4292,11,Control 11,101
36.4746,11,Control 11,98
36.5297,11,Control 11,96
36.6014,11,Control 11,94
36.6888,11,Control 11,92
36.7718,11,Control 11,91
36.8750,11,Control 11,89
37.2176,11,Control 11,87
37.2508,11,Control 11,86
37.4624,11,Control 11,88
37.5236,11,Control 11,92
37.5760,11,Control 11,95
37.6486,11,Control 11,96
37.6809,11,Control 11,97
37.7185,11,Control 11,100
37.7666,11,Control 11,102
37.8015,11,Control 11,103
37.8382,11,Control 11,104
37.9038,11,Control 11,106
37.9475,11,Control 11,107
37.9825,11,Control 11,109
38.0856,11,Control 11,110
38.1180,11,Control 11,111
38.1730,11,Control 11,113
38.2841,11,Control 11,115
38.3697,11,Control 11,116
38.4938,11,Control 11,118
38.6118,11,Control 11,120
38.6800,11,Control 11,124
38.7412,11,Control 11,127
39.2875,11,Control 11,124
39.3225,11,Control 11,123
39.3549,11,Control 11,122
39.3881,11,Control 11,121
39.4230,11,Control 11,119
39.4930,11,Control 11,116
39.5498,11,Control 11,115
39.6084,11,Control 11,114
39.6809,11,Control 11,112
39.7526,11,Control 11,110
39.8400,11,Control 11,109
39.8820,11,Control 11,107
39.9187,11,Control 11,105
39.9781,11,Control 11,104
40.0498,11,Control 11,103
40.1066,11,Control 11,101
40.1591,11,Control 11,98
40.1940,11,Control 11,97
40.2272,11,Control 11,96
40.4458,11,Control 11,97
40.4938,11,Control 11,98
40.5393,11,Control 11,100
40.6250,11,Control 11,101
40.6573,11,Control 11,102
40.7010,11,Control 11,104
40.7779,11,Control 11,106
40.8715,11,Control 11,109
40.9921,11,Control 11,111
41.3653,11,Control 11,112
41.4685,11,Control 11,113
41.8007,11,Control 11,114
41.8444,11,Control 11,115
41.8793,11,Control 11,118
41.9187,11,Control 11,120
41.9624,11,Control 11,122
42.0035,11,Control 11,124
42.0410,11,Control 11,127
42.5935,11,Control 11,125
42.6328,11,Control 11,123
42.6835,11,Control 11,121
42.7246,11,Control 11,119
42.7797,11,Control 11,116
42.8278,11,Control 11,114
42.9125,11,Control 11,113
42.9737,11,Control 11,110
43.0288,11,Control 11,107
43.1049,11,Control 11,105
43.1442,11,Control 11,103
43.2054,11,Control 11,101
43.2447,11,Control 11,98
43.2972,11,Control 11,96
43.3583,11,Control 11,95
43.3959,11,Control 11,93
43.4283,11,Control 11,92
43.4632,11,Control 11,89
43.5008,11,Control 11,87
43.5489,11,Control 11,85
43.5926,11,Control 11,84
43.7736,11,Control 11,86
43.8435,11,Control 11,87
43.8785,11,Control 11,88
43.9440,11,Control 11,91
44.0139,11,Control 11,93
44.0472,11,Control 11,94
44.0821,11,Control 11,95
44.2001,11,Control 11,97
44.3549,11,Control 11,98
44.4029,11,Control 11,100
44.4624,11,Control 11,101
44.5078,11,Control 11,103
44.5515,11,Control 11,104
44.6171,11,Control 11,106
44.7569,11,Control 11,109
44.8295,11,Control 11,110
44.8924,11,Control 11,112
44.9318,11,Control 11,113
45.0218,11,Control 11,115
45.0917,11,Control 11,116
45.1267,11,Control 11,118
45.1853,11,Control 11,120
45.2272,11,Control 11,122
45.2945,11,Control 11,124
45.3339,11,Control 11,125
45.3671,11,Control 11,127
45.9265,11,Control 11,125
45.9632,11,Control 11,123
46.0227,11,Control 11,121
46.0594,11,Control 11,119
46.1145,11,Control 11,116
46.1774,11,Control 11,114
46.3785,11,Control 11,113
46.7832,11,Control 11,114
